bm25_score,semantic_score,cross_encoder_score,rrf_score,phase_numeric,is_recruiting,is_active,enrollment_log,condition_exact_match,title_query_overlap,has_eligibility,query_id,nct_id,relevance
52.373478,0.0,0.5006469329119385,0.0022988505747126436,1.0,0.0,0.0,3.332204510175204,0.0,0.5,1.0,2,NCT05008575,1
57.807053,0.0,0.500285835527178,0.004,1.5,0.0,0.0,2.3978952727983707,1.0,0.5,1.0,2,NCT02794961,3
75.4381,0.0,0.7173813201244983,0.014705882352941176,0.0,0.0,0.0,4.61512051684126,1.0,0.6666666666666666,1.0,2,NCT06665295,1
52.24807,0.3585812449455261,0.500363574124589,0.004848598415421822,1.5,0.0,0.0,3.828641396489095,1.0,0.3333333333333333,1.0,2,NCT02954445,2
75.018005,0.441417396068573,0.7116536595822104,0.02138930534732634,1.0,0.0,1.0,2.833213344056216,1.0,0.6666666666666666,1.0,2,NCT03684889,3
53.717896,0.0,0.5003164975364796,0.0026666666666666666,2.0,0.0,0.0,3.2188758248682006,1.0,0.16666666666666666,1.0,2,NCT03068416,2
64.05644,0.38987305760383606,0.5003567354264719,0.011538461538461539,1.0,0.0,0.0,3.4339872044851463,1.0,0.3333333333333333,1.0,2,NCT06647329,2
74.93756,0.0,0.5003648970385004,0.014285714285714285,0.0,1.0,0.0,3.044522437723423,0.0,0.16666666666666666,1.0,2,NCT05620680,1
0.0,0.0,0.5002966024856025,0.0,1.5,0.0,0.0,4.795790545596741,0.0,0.3333333333333333,1.0,2,NCT02585908,0
61.38786,0.33908143639564514,0.5003720384743316,0.007977221385542169,1.5,0.0,0.0,3.4339872044851463,1.0,0.5,1.0,2,NCT04033302,3
74.81936,0.0,0.5078791655632177,0.014084507042253521,1.0,0.0,0.0,3.044522437723423,0.0,0.8333333333333334,1.0,2,NCT04572308,3
0.0,0.0,0.5003259912020555,0.0,1.5,0.0,0.0,4.61512051684126,0.0,0.0,1.0,2,NCT04085159,0
66.48751,0.5273422002792358,0.6961714697030987,0.024475524475524476,1.0,1.0,0.0,3.713572066704308,1.0,0.3333333333333333,1.0,2,NCT05038696,3
63.297237,0.5000260472297668,0.5188973976390417,0.02142857142857143,1.0,1.0,0.0,3.044522437723423,1.0,0.3333333333333333,1.0,2,NCT05043571,3
61.55652,0.5099846124649048,0.6172420243441865,0.020803443328550934,0.0,1.0,0.0,2.9444389791664403,1.0,0.16666666666666666,1.0,2,NCT06866873,3
72.158714,0.3946605622768402,0.5003760685667911,0.016477910417304356,1.0,0.0,0.0,2.9444389791664403,1.0,0.5,1.0,2,NCT07383233,3
